Timestamp,Company_Code,Closing price,total_trade_qty
2018-02-01,AFL,57.85,9595
2018-02-02,AFL,55.15,22686
2018-02-03,AFL,53.05,13312
2018-02-04,AFL,52.35,17126
2018-02-05,AFL,50.2,17204
2018-02-06,AFL,51.4,8625
2018-02-07,AFL,53.65,12420
2018-02-08,AFL,55.05,9879
2018-02-09,AFL,53.1,8565
2018-02-10,AFL,51.6,56872
2018-02-11,AFL,51,7073
2018-02-12,AFL,49,7411
2018-02-13,AFL,46.85,13285
2018-02-14,AFL,47,14870
2018-02-15,AFL,46.85,8963
2018-02-16,AFL,47.4,2938
2018-02-17,AFL,49.75,5593
2018-02-18,AFL,52.2,9014
2018-02-19,AFL,54.8,13304
2018-02-20,AFL,57.5,12101
2018-02-21,AFL,57.85,10903
2018-02-22,AFL,56.3,7129
2018-02-23,AFL,54.3,8291
2018-02-24,AFL,53.3,17055
2018-02-25,AFL,54.7,11141
2018-02-26,AFL,56.35,17143
2018-02-27,AFL,56,4085
2018-02-28,AFL,54,4779
2018-03-01,AFL,56.15,85223
2018-03-02,AFL,54.95,10413
2018-03-03,AFL,54.4,8306
2018-03-04,AFL,54.15,4491
2018-03-05,AFL,55.3,3855
2018-03-06,AFL,54.4,4050
2018-02-01,AGCNET,119,3551
2018-02-02,AGCNET,113.05,4310
2018-02-03,AGCNET,110.85,4736
2018-02-04,AGCNET,105.75,3854
2018-02-05,AGCNET,108.65,4856
2018-02-06,AGCNET,113,1736
2018-02-07,AGCNET,113.15,16885
2018-02-08,AGCNET,117.35,3941
2018-02-09,AGCNET,123.2,2573
2018-02-10,AGCNET,129.35,9378
2018-02-11,AGCNET,128.75,9888
2018-02-12,AGCNET,123,3764
2018-02-13,AGCNET,120,3746
2018-02-14,AGCNET,120.1,2095
2018-02-15,AGCNET,120,1747
2018-02-16,AGCNET,122,3795
2018-02-17,AGCNET,120.15,4478
2018-02-18,AGCNET,122,4276
2018-02-19,AGCNET,120,3360
2018-02-20,AGCNET,120.6,1665
2018-02-21,AGCNET,120,4398
2018-02-22,AGCNET,116.55,1407
2018-02-23,AGCNET,115.35,3378
2018-02-24,AGCNET,115.85,3154
2018-02-25,AGCNET,116.2,1657
2018-02-26,AGCNET,115.8,1595
2018-02-27,AGCNET,114.35,2080
2018-02-28,AGCNET,113.3,2090
2018-03-01,AGCNET,113.7,3714
2018-03-02,AGCNET,111.55,6931
2018-03-03,AGCNET,106.85,5228
2018-03-04,AGCNET,105.95,1521
2018-03-05,AGCNET,104.95,4261
2018-03-06,AGCNET,104.35,4632
2018-02-01,AHLEAST,337.15,28698
2018-02-02,AHLEAST,310.9,28737
2018-02-03,AHLEAST,295.95,29816
2018-02-04,AHLEAST,280.8,38845
2018-02-05,AHLEAST,274.55,4976
2018-02-06,AHLEAST,288.1,1839
2018-02-07,AHLEAST,296.35,2034
2018-02-08,AHLEAST,311.15,2106
2018-02-09,AHLEAST,314,1503
2018-02-10,AHLEAST,305.55,1852
2018-02-11,AHLEAST,290.75,1232
2018-02-12,AHLEAST,282.85,5764
2018-02-13,AHLEAST,291.75,10224
2018-02-14,AHLEAST,289.3,3423
2018-02-15,AHLEAST,291.95,21736
2018-02-16,AHLEAST,294.8,32491
2018-02-17,AHLEAST,294.9,10501
2018-02-18,AHLEAST,286.9,931
2018-02-19,AHLEAST,292.3,6041
2018-02-20,AHLEAST,286.85,730
2018-02-21,AHLEAST,281.6,4432
2018-02-22,AHLEAST,278,7917
2018-02-23,AHLEAST,276.25,4165
2018-02-24,AHLEAST,274,1385
2018-02-25,AHLEAST,276.15,12240
2018-02-26,AHLEAST,280,27938
2018-02-27,AHLEAST,274.35,754
2018-02-28,AHLEAST,278,660
2018-03-01,AHLEAST,277.2,5438
2018-03-02,AHLEAST,274.75,3227
2018-03-03,AHLEAST,268.65,5510
2018-03-04,AHLEAST,262.9,3121
2018-03-05,AHLEAST,261.6,460
2018-03-06,AHLEAST,262.05,4701
2018-02-01,AHLUCONT,353.6,13420
2018-02-02,AHLUCONT,333.5,102656
2018-02-03,AHLUCONT,320.8,21493
2018-02-04,AHLUCONT,316.35,8970
2018-02-05,AHLUCONT,344.05,34264
2018-02-06,AHLUCONT,341.6,11321
2018-02-07,AHLUCONT,345.6,5971
2018-02-08,AHLUCONT,340.05,29612
2018-02-09,AHLUCONT,345.4,6086
2018-02-10,AHLUCONT,346.2,31072
2018-02-11,AHLUCONT,346.25,37104
2018-02-12,AHLUCONT,345.5,70819
2018-02-13,AHLUCONT,344.95,14454
2018-02-14,AHLUCONT,357.2,47473
2018-02-15,AHLUCONT,359.45,10495
2018-02-16,AHLUCONT,371.35,23411
2018-02-17,AHLUCONT,394.25,215739
2018-02-18,AHLUCONT,388.2,19967
2018-02-19,AHLUCONT,379.3,20157
2018-02-20,AHLUCONT,375.5,10312
2018-02-21,AHLUCONT,372.35,67156
2018-02-22,AHLUCONT,371.85,6701
2018-02-23,AHLUCONT,370.5,20018
2018-02-24,AHLUCONT,366.3,10696
2018-02-25,AHLUCONT,368.6,6064
2018-02-26,AHLUCONT,373.25,47409
2018-02-27,AHLUCONT,381.2,23622
2018-02-28,AHLUCONT,380.1,161707
2018-03-01,AHLUCONT,380.15,47436
2018-03-02,AHLUCONT,395,152616
2018-03-03,AHLUCONT,392.3,13262
2018-03-04,AHLUCONT,387.4,17015
2018-03-05,AHLUCONT,386.1,25600
2018-03-06,AHLUCONT,375.65,20840
2018-02-01,AHLWEST,270.1,2236
2018-02-02,AHLWEST,263.95,375
2018-02-03,AHLWEST,264.8,1676
2018-02-04,AHLWEST,260,702
2018-02-05,AHLWEST,260,366
2018-02-06,AHLWEST,249.95,2103
2018-02-07,AHLWEST,250.35,217
2018-02-08,AHLWEST,255.1,599
2018-02-09,AHLWEST,255,2555
2018-02-10,AHLWEST,260,1060
2018-02-11,AHLWEST,258.95,2836
2018-02-12,AHLWEST,255,188
2018-02-13,AHLWEST,261.95,1414
2018-02-14,AHLWEST,256.4,4004
2018-02-15,AHLWEST,255.15,1053
2018-02-16,AHLWEST,260,4961
2018-02-17,AHLWEST,260,1637
2018-02-18,AHLWEST,260.05,138
2018-02-19,AHLWEST,264.15,1304
2018-02-20,AHLWEST,265.1,835
2018-02-21,AHLWEST,261.05,172
2018-02-22,AHLWEST,263.1,551
2018-02-23,AHLWEST,260.35,4884
2018-02-24,AHLWEST,265,2937
2018-02-25,AHLWEST,262,4423
2018-02-26,AHLWEST,265,859
2018-02-27,AHLWEST,264.1,630
2018-02-28,AHLWEST,265.1,249
2018-03-01,AHLWEST,265.4,627
2018-03-02,AHLWEST,267.15,2092
2018-03-03,AHLWEST,265.55,439
2018-03-04,AHLWEST,267.7,499
2018-03-05,AHLWEST,265.05,395
2018-03-06,AHLWEST,265.1,699
2018-02-01,AIAENG,1500.6,48541
2018-02-02,AIAENG,1428.9,117175
2018-02-03,AIAENG,1450.55,63534
2018-02-04,AIAENG,1433.75,278790
2018-02-05,AIAENG,1444.95,71995
2018-02-06,AIAENG,1440.7,77629
2018-02-07,AIAENG,1446.7,117059
2018-02-08,AIAENG,1451.45,21447
2018-02-09,AIAENG,1468.2,47441
2018-02-10,AIAENG,1464.7,10215
2018-02-11,AIAENG,1450.05,22523
2018-02-12,AIAENG,1463.25,10269
2018-02-13,AIAENG,1441.5,4216
2018-02-14,AIAENG,1461.45,18004
2018-02-15,AIAENG,1484.55,37068
2018-02-16,AIAENG,1474.25,11341
2018-02-17,AIAENG,1449.45,24118
2018-02-18,AIAENG,1452.65,23930
2018-02-19,AIAENG,1439.6,22220
2018-02-20,AIAENG,1443.5,4580
2018-02-21,AIAENG,1414.85,6256
2018-02-22,AIAENG,1401.95,8180
2018-02-23,AIAENG,1370.5,9001
2018-02-24,AIAENG,1425.8,19746
2018-02-25,AIAENG,1446.3,8921
2018-02-26,AIAENG,1442.95,11248
2018-02-27,AIAENG,1447.9,8448
2018-02-28,AIAENG,1424.15,11421
2018-03-01,AIAENG,1437.9,3782
2018-03-02,AIAENG,1347.05,55385
2018-03-03,AIAENG,1354.95,61516
2018-03-04,AIAENG,1393.6,42889
2018-03-05,AIAENG,1401.6,30721
2018-03-06,AIAENG,1406.9,9867
2018-02-01,AJANTPHARM,1403.4,282193
2018-02-02,AJANTPHARM,1390,247965
2018-02-03,AJANTPHARM,1309.55,332813
2018-02-04,AJANTPHARM,1294.3,248640
2018-02-05,AJANTPHARM,1331.85,227194
2018-02-06,AJANTPHARM,1397.8,245114
2018-02-07,AJANTPHARM,1416.5,281479
2018-02-08,AJANTPHARM,1425.6,134427
2018-02-09,AJANTPHARM,1421.25,134703
2018-02-10,AJANTPHARM,1408,119696
2018-02-11,AJANTPHARM,1391.75,114831
2018-02-12,AJANTPHARM,1350.35,196395
2018-02-13,AJANTPHARM,1323.85,178649
2018-02-14,AJANTPHARM,1356.45,237837
2018-02-15,AJANTPHARM,1350.3,156521
2018-02-16,AJANTPHARM,1374.45,149023
2018-02-17,AJANTPHARM,1425.1,236600
2018-02-18,AJANTPHARM,1403.75,168839
2018-02-19,AJANTPHARM,1397.75,196512
2018-02-20,AJANTPHARM,1398.05,299284
2018-02-21,AJANTPHARM,1364.15,205261
2018-02-22,AJANTPHARM,1338.05,471601
2018-02-23,AJANTPHARM,1327.4,141168
2018-02-24,AJANTPHARM,1352.8,152746
2018-02-25,AJANTPHARM,1321.65,112163
2018-02-26,AJANTPHARM,1353.2,119908
2018-02-27,AJANTPHARM,1384.95,132665
2018-02-28,AJANTPHARM,1378,131144
2018-03-01,AJANTPHARM,1379.8,201455
2018-03-02,AJANTPHARM,1410.45,255671
2018-03-03,AJANTPHARM,1391.15,276778
2018-03-04,AJANTPHARM,1384.15,228763
2018-03-05,AJANTPHARM,1377.05,107899
2018-03-06,AJANTPHARM,1345.35,184488
2018-02-01,AJMERA,325,96203
2018-02-02,AJMERA,298.3,200771
2018-02-03,AJMERA,301.8,81407
2018-02-04,AJMERA,292.1,143117
2018-02-05,AJMERA,301,51190
2018-02-06,AJMERA,309.55,75511
2018-02-07,AJMERA,267.6,1056039
2018-02-08,AJMERA,272.15,205402
2018-02-09,AJMERA,261.3,183570
2018-02-10,AJMERA,245.25,204706
2018-02-11,AJMERA,234.7,263682
2018-02-12,AJMERA,228.5,169829
2018-02-13,AJMERA,225.7,112796
2018-02-14,AJMERA,239.9,326293
2018-02-15,AJMERA,237.1,255020
2018-02-16,AJMERA,241.7,145422
2018-02-17,AJMERA,246.3,156715
2018-02-18,AJMERA,239.55,88783
2018-02-19,AJMERA,241.55,78755
2018-02-20,AJMERA,237.95,62713
2018-02-21,AJMERA,227.75,74560
2018-02-22,AJMERA,237.2,321315
2018-02-23,AJMERA,237.25,458999
2018-02-24,AJMERA,238,123914
2018-02-25,AJMERA,237.5,81158
2018-02-26,AJMERA,237.85,80044
2018-02-27,AJMERA,240.15,78117
2018-02-28,AJMERA,246.35,185965
2018-03-01,AJMERA,261.95,321759
2018-03-02,AJMERA,260.15,188234
2018-03-03,AJMERA,249.2,84481
2018-03-04,AJMERA,251.8,99474
2018-03-05,AJMERA,250.5,59024
2018-03-06,AJMERA,245.15,46082
2018-02-01,AKSHOPTFBR,39.85,1559954
2018-02-02,AKSHOPTFBR,38.25,1293033
2018-02-03,AKSHOPTFBR,36.95,924939
2018-02-04,AKSHOPTFBR,35.2,725809
2018-02-05,AKSHOPTFBR,36.85,1018740
2018-02-06,AKSHOPTFBR,38.65,1109919
2018-02-07,AKSHOPTFBR,40.5,2794681
2018-02-08,AKSHOPTFBR,42.5,1567741
2018-02-09,AKSHOPTFBR,41.75,3757886
2018-02-10,AKSHOPTFBR,40.05,1633182
2018-02-11,AKSHOPTFBR,38.85,1062962
2018-02-12,AKSHOPTFBR,37.25,1499651
2018-02-13,AKSHOPTFBR,37.9,604272
2018-02-14,AKSHOPTFBR,37.4,531524
2018-02-15,AKSHOPTFBR,37.75,510025
2018-02-16,AKSHOPTFBR,38.15,535012
2018-02-17,AKSHOPTFBR,38.6,429620
2018-02-18,AKSHOPTFBR,38,500977
2018-02-19,AKSHOPTFBR,37.6,419587
2018-02-20,AKSHOPTFBR,36.85,685608
2018-02-21,AKSHOPTFBR,35.05,774838
2018-02-22,AKSHOPTFBR,34.5,626255
2018-02-23,AKSHOPTFBR,32.8,625293
2018-02-24,AKSHOPTFBR,31.8,2123171
2018-02-25,AKSHOPTFBR,31.95,1594724
2018-02-26,AKSHOPTFBR,32.55,942054
2018-02-27,AKSHOPTFBR,33.75,808065
2018-02-28,AKSHOPTFBR,33.75,422238
2018-03-01,AKSHOPTFBR,35.4,790332
2018-03-02,AKSHOPTFBR,34.4,1328313
2018-03-03,AKSHOPTFBR,32.75,893022
2018-03-04,AKSHOPTFBR,32.35,896294
2018-03-05,AKSHOPTFBR,33.05,929683
2018-03-06,AKSHOPTFBR,31.95,695419
2018-02-01,AKZOINDIA,1836.25,9560
2018-02-02,AKZOINDIA,1809.85,30042
2018-02-03,AKZOINDIA,1775.85,8120
2018-02-04,AKZOINDIA,1750.15,21060
2018-02-05,AKZOINDIA,1753.35,5908
2018-02-06,AKZOINDIA,1779.65,2659
2018-02-07,AKZOINDIA,1772.3,2569
2018-02-08,AKZOINDIA,1791.35,3471
2018-02-09,AKZOINDIA,1803.1,2937
2018-02-10,AKZOINDIA,1784.2,1318
2018-02-11,AKZOINDIA,1828.95,8066
2018-02-12,AKZOINDIA,1808.9,2708
2018-02-13,AKZOINDIA,1798,3033
2018-02-14,AKZOINDIA,1800.65,1464
2018-02-15,AKZOINDIA,1763.4,5747
2018-02-16,AKZOINDIA,1758.15,4541
2018-02-17,AKZOINDIA,1750.9,3978
2018-02-18,AKZOINDIA,1783,5588
2018-02-19,AKZOINDIA,1800.2,3970
2018-02-20,AKZOINDIA,1796.75,80098
2018-02-21,AKZOINDIA,1780.1,2778
2018-02-22,AKZOINDIA,1802.5,18673
2018-02-23,AKZOINDIA,1756.1,28507
2018-02-24,AKZOINDIA,1771.15,13501
2018-02-25,AKZOINDIA,1756.1,2718
2018-02-26,AKZOINDIA,1830.45,11432
2018-02-27,AKZOINDIA,1851.85,30602
2018-02-28,AKZOINDIA,1813.45,5983
2018-03-01,AKZOINDIA,1793,2969
2018-03-02,AKZOINDIA,1771.55,11247
2018-03-03,AKZOINDIA,1771.9,2820
2018-03-04,AKZOINDIA,1762.4,2744
2018-03-05,AKZOINDIA,1763.3,8604
2018-03-06,AKZOINDIA,1769.2,3355
2018-02-01,ALKALI,80.1,7453
2018-02-02,ALKALI,75.55,31273
2018-02-03,ALKALI,72.35,9355
2018-02-04,ALKALI,72.45,23963
2018-02-05,ALKALI,74.15,12216
2018-02-06,ALKALI,80,90919
2018-02-07,ALKALI,78.9,8037
2018-02-08,ALKALI,79.15,8376
2018-02-09,ALKALI,88.5,324496
2018-02-10,ALKALI,88.65,131657
2018-02-11,ALKALI,85.15,29781
2018-02-12,ALKALI,81.75,17023
2018-02-13,ALKALI,83.45,22871
2018-02-14,ALKALI,80.6,13681
2018-02-15,ALKALI,78.6,8390
2018-02-16,ALKALI,80.65,25626
2018-02-17,ALKALI,81.9,8354
2018-02-18,ALKALI,82.45,11804
2018-02-19,ALKALI,82.45,5180
2018-02-20,ALKALI,82.3,13464
2018-02-21,ALKALI,78.5,11926
2018-02-22,ALKALI,78.5,25364
2018-02-23,ALKALI,77.65,15220
2018-02-24,ALKALI,76.55,2365
2018-02-25,ALKALI,77.55,1596
2018-02-26,ALKALI,78.2,17639
2018-02-27,ALKALI,77.5,5582
2018-02-28,ALKALI,79.3,6053
2018-03-01,ALKALI,77.35,29881
2018-03-02,ALKALI,77.7,4243
2018-03-03,ALKALI,74.1,5479
2018-03-04,ALKALI,73.6,7550
2018-03-05,ALKALI,74.1,2542
2018-03-06,ALKALI,73.3,1887
2018-02-01,ALKYLAMINE,691.1,5291
2018-02-02,ALKYLAMINE,670.05,13560
2018-02-03,ALKYLAMINE,647.2,39107
2018-02-04,ALKYLAMINE,623.4,12877
2018-02-05,ALKYLAMINE,609.75,15837
2018-02-06,ALKYLAMINE,626.25,15747
2018-02-07,ALKYLAMINE,621.05,2747
2018-02-08,ALKYLAMINE,628.5,6662
2018-02-09,ALKYLAMINE,636.4,4333
2018-02-10,ALKYLAMINE,619,3886
2018-02-11,ALKYLAMINE,625.7,1762
2018-02-12,ALKYLAMINE,625.3,3826
2018-02-13,ALKYLAMINE,620.25,1419
2018-02-14,ALKYLAMINE,620.75,1356
2018-02-15,ALKYLAMINE,621.85,2893
2018-02-16,ALKYLAMINE,629.95,2823
2018-02-17,ALKYLAMINE,603.5,24775
2018-02-18,ALKYLAMINE,634.2,21090
2018-02-19,ALKYLAMINE,626.85,3134
2018-02-20,ALKYLAMINE,628.4,949
2018-02-21,ALKYLAMINE,613.85,2391
2018-02-22,ALKYLAMINE,600.05,1222
2018-02-23,ALKYLAMINE,605.55,10113
2018-02-24,ALKYLAMINE,606.1,4828
2018-02-25,ALKYLAMINE,602.1,2929
2018-02-26,ALKYLAMINE,603.15,8786
2018-02-27,ALKYLAMINE,609.85,2868
2018-02-28,ALKYLAMINE,619.65,3249
2018-03-01,ALKYLAMINE,607.85,4903
2018-03-02,ALKYLAMINE,610.4,7193
2018-03-03,ALKYLAMINE,602.5,2169
2018-03-04,ALKYLAMINE,599.75,2975
2018-03-05,ALKYLAMINE,610.45,6241
2018-03-06,ALKYLAMINE,608.95,730
2018-02-01,ALLCARGO,193.9,596198
2018-02-02,ALLCARGO,189.8,469325
2018-02-03,ALLCARGO,189.4,343095
2018-02-04,ALLCARGO,184.65,416574
2018-02-05,ALLCARGO,187.8,267570
2018-02-06,ALLCARGO,192.5,253485
2018-02-07,ALLCARGO,192.6,199849
2018-02-08,ALLCARGO,196.2,167584
2018-02-09,ALLCARGO,187,577209
2018-02-10,ALLCARGO,181.05,368120
2018-02-11,ALLCARGO,175.7,324031
2018-02-12,ALLCARGO,176.9,215382
2018-02-13,ALLCARGO,177.85,132520
2018-02-14,ALLCARGO,177,148170
2018-02-15,ALLCARGO,175.45,152546
2018-02-16,ALLCARGO,177.65,140093
2018-02-17,ALLCARGO,178,148566
2018-02-18,ALLCARGO,179.6,201397
2018-02-19,ALLCARGO,179.75,114304
2018-02-20,ALLCARGO,179.15,135026
2018-02-21,ALLCARGO,173.85,289292
2018-02-22,ALLCARGO,170.4,193557
2018-02-23,ALLCARGO,166.05,243543
2018-02-24,ALLCARGO,161.25,366505
2018-02-25,ALLCARGO,159.65,211354
2018-02-26,ALLCARGO,155.8,608131
2018-02-27,ALLCARGO,160.3,294501
2018-02-28,ALLCARGO,158.7,199540
2018-03-01,ALLCARGO,161.45,200822
2018-03-02,ALLCARGO,158.55,211767
2018-03-03,ALLCARGO,151.3,364148
2018-03-04,ALLCARGO,151,277886
2018-03-05,ALLCARGO,150.8,264501
2018-03-06,ALLCARGO,150.5,116587
2018-02-01,ALLSEC,419.5,7240
2018-02-02,ALLSEC,400.7,21584
2018-02-03,ALLSEC,392.05,16179
2018-02-04,ALLSEC,390.65,20127
2018-02-05,ALLSEC,388.9,18609
2018-02-06,ALLSEC,380.1,16756
2018-02-07,ALLSEC,378.95,20703
2018-02-08,ALLSEC,384.85,9720
2018-02-09,ALLSEC,395.3,18874
2018-02-10,ALLSEC,385.95,14841
2018-02-11,ALLSEC,379.95,26166
2018-02-12,ALLSEC,375.7,8109
2018-02-13,ALLSEC,374.1,3978
2018-02-14,ALLSEC,371.3,19595
2018-02-15,ALLSEC,364.75,9315
2018-02-16,ALLSEC,374.35,90442
2018-02-17,ALLSEC,392.35,110803
2018-02-18,ALLSEC,385.55,8501
2018-02-19,ALLSEC,376.05,4733
2018-02-20,ALLSEC,384.65,10597
2018-02-21,ALLSEC,373.95,5244
2018-02-22,ALLSEC,357,29312
2018-02-23,ALLSEC,345.65,50065
2018-02-24,ALLSEC,342.5,8821
2018-02-25,ALLSEC,338.15,7663
2018-02-26,ALLSEC,345.1,13133
2018-02-27,ALLSEC,352.1,23580
2018-02-28,ALLSEC,355,14292
2018-03-01,ALLSEC,356.85,14745
2018-03-02,ALLSEC,351.9,7827
2018-03-03,ALLSEC,343.25,29733
2018-03-04,ALLSEC,340.1,8655
2018-03-05,ALLSEC,344.05,13037
2018-03-06,ALLSEC,342.95,11937
2018-02-01,ALMONDZ,26.05,7564
2018-02-02,ALMONDZ,24.85,20845
2018-02-03,ALMONDZ,24.7,8727
2018-02-04,ALMONDZ,23.75,12921
2018-02-05,ALMONDZ,24.9,10692
2018-02-06,ALMONDZ,26,6671
2018-02-07,ALMONDZ,25.45,9653
2018-02-08,ALMONDZ,26.65,26329
2018-02-09,ALMONDZ,27.95,9420
2018-02-10,ALMONDZ,29.25,18851
2018-02-11,ALMONDZ,28.8,21284
2018-02-12,ALMONDZ,27.4,37822
2018-02-13,ALMONDZ,28.15,3535
2018-02-14,ALMONDZ,27.6,866
2018-02-15,ALMONDZ,27.2,2308
2018-02-16,ALMONDZ,27.35,4219
2018-02-17,ALMONDZ,26.65,15728
2018-02-18,ALMONDZ,26.1,5296
2018-02-19,ALMONDZ,26,14080
2018-02-20,ALMONDZ,25.75,2912
2018-02-21,ALMONDZ,25.05,8144
2018-02-22,ALMONDZ,24.25,14533
2018-02-23,ALMONDZ,23.55,5347
2018-02-24,ALMONDZ,23.7,4413
2018-02-25,ALMONDZ,23.1,1062
2018-02-26,ALMONDZ,23.25,9816
2018-02-27,ALMONDZ,24.3,10396
2018-02-28,ALMONDZ,24.95,6185
2018-03-01,ALMONDZ,24.45,4176
2018-03-02,ALMONDZ,24.4,6489
2018-03-03,ALMONDZ,23.5,2705
2018-03-04,ALMONDZ,22.35,18888
2018-03-05,ALMONDZ,22.9,4927
2018-03-06,ALMONDZ,22,4452
2018-02-01,ALOKTEXT,3.55,2851968
2018-02-02,ALOKTEXT,3.4,1793142
2018-02-03,ALOKTEXT,3.55,4955355
2018-02-04,ALOKTEXT,3.45,2626096
2018-02-05,ALOKTEXT,3.6,934202
2018-02-06,ALOKTEXT,3.7,2786880
2018-02-07,ALOKTEXT,3.6,2226249
2018-02-08,ALOKTEXT,3.55,3726392
2018-02-09,ALOKTEXT,3.5,3403858
2018-02-10,ALOKTEXT,3.4,1802194
2018-02-11,ALOKTEXT,3.35,3350932
2018-02-12,ALOKTEXT,3.2,3801890
2018-02-13,ALOKTEXT,3.15,3740186
2018-02-14,ALOKTEXT,3.1,1934777
2018-02-15,ALOKTEXT,3.1,1830488
2018-02-16,ALOKTEXT,3.25,3408014
2018-02-17,ALOKTEXT,3.4,4346164
2018-02-18,ALOKTEXT,3.25,2456843
2018-02-19,ALOKTEXT,3.2,2552291
2018-02-20,ALOKTEXT,3.15,1178590
2018-02-21,ALOKTEXT,3.15,1963235
2018-02-22,ALOKTEXT,3.05,5122894
2018-02-23,ALOKTEXT,2.95,3734916
2018-02-24,ALOKTEXT,2.95,3690198
2018-02-25,ALOKTEXT,2.9,3746819
2018-02-26,ALOKTEXT,3,1943505
2018-02-27,ALOKTEXT,3.15,5001844
2018-02-28,ALOKTEXT,3,6142273
2018-03-01,ALOKTEXT,2.95,4583127
2018-03-02,ALOKTEXT,2.95,2473322
2018-03-03,ALOKTEXT,3.05,1341463
2018-03-04,ALOKTEXT,3,5546752
2018-03-05,ALOKTEXT,2.95,3385565
2018-03-06,ALOKTEXT,3,4787292
2018-02-01,ALPA,39.65,36828
2018-02-02,ALPA,37.65,55091
2018-02-03,ALPA,35.35,69465
2018-02-04,ALPA,32.75,91322
2018-02-05,ALPA,33.7,43933
2018-02-06,ALPA,35.35,21222
2018-02-07,ALPA,36.95,41307
2018-02-08,ALPA,38.75,40416
2018-02-09,ALPA,40.65,14519
2018-02-10,ALPA,42.65,16379
2018-02-11,ALPA,44.75,151355
2018-02-12,ALPA,43.35,78893
2018-02-13,ALPA,41.55,42553
2018-02-14,ALPA,39.75,29241
2018-02-15,ALPA,41.7,30345
2018-02-16,ALPA,43.75,14349
2018-02-17,ALPA,45.9,31201
2018-02-18,ALPA,44.95,85035
2018-02-19,ALPA,43.2,32004
2018-02-20,ALPA,43.2,20178
2018-02-21,ALPA,42.35,26673
2018-02-22,ALPA,41.9,17972
2018-02-23,ALPA,39.85,34149
2018-02-24,ALPA,41.8,28886
2018-02-25,ALPA,41.55,43032
2018-02-26,ALPA,41.4,24037
2018-02-27,ALPA,40.1,25577
2018-02-28,ALPA,39.75,21214
2018-03-01,ALPA,40.35,24853
2018-03-02,ALPA,39.6,10940
2018-03-03,ALPA,38.45,26810
2018-03-04,ALPA,38.1,17097
2018-03-05,ALPA,40,32619
2018-03-06,ALPA,38.45,66825
2018-02-01,ALPHAGEO,897.15,12434
2018-02-02,ALPHAGEO,867.65,31952
2018-02-03,ALPHAGEO,876.3,32147
2018-02-04,ALPHAGEO,849.95,24977
2018-02-05,ALPHAGEO,882.25,26470
2018-02-06,ALPHAGEO,864.1,37850
2018-02-07,ALPHAGEO,850.1,23649
2018-02-08,ALPHAGEO,842.1,24839
2018-02-09,ALPHAGEO,842.4,11701
2018-02-10,ALPHAGEO,833.45,14875
2018-02-11,ALPHAGEO,815.6,23813
2018-02-12,ALPHAGEO,830.8,15087
2018-02-13,ALPHAGEO,819.85,9876
2018-02-14,ALPHAGEO,817.95,9816
2018-02-15,ALPHAGEO,807.85,14285
2018-02-16,ALPHAGEO,814.45,18190
2018-02-17,ALPHAGEO,803.15,26228
2018-02-18,ALPHAGEO,809.4,25234
2018-02-19,ALPHAGEO,805.5,12358
2018-02-20,ALPHAGEO,806.3,19386
2018-02-21,ALPHAGEO,795.45,13277
2018-02-22,ALPHAGEO,790.7,10132
2018-02-23,ALPHAGEO,780.65,12829
2018-02-24,ALPHAGEO,777.05,16185
2018-02-25,ALPHAGEO,758.55,14287
2018-02-26,ALPHAGEO,746.45,26381
2018-02-27,ALPHAGEO,766.4,25362
2018-02-28,ALPHAGEO,765.55,31627
2018-03-01,ALPHAGEO,765.85,8514
2018-03-02,ALPHAGEO,763.05,10816
2018-03-03,ALPHAGEO,751.6,15706
2018-03-04,ALPHAGEO,745.65,9570
2018-03-05,ALPHAGEO,746.1,16339
2018-03-06,ALPHAGEO,745.5,24397
2018-02-01,AMARAJABAT,808.5,375014
2018-02-02,AMARAJABAT,767.9,594397
2018-02-03,AMARAJABAT,779.85,454465
2018-02-04,AMARAJABAT,763.05,554863
2018-02-05,AMARAJABAT,789.75,454777
2018-02-06,AMARAJABAT,809.65,508036
2018-02-07,AMARAJABAT,800.1,328643
2018-02-08,AMARAJABAT,848.55,1752595
2018-02-09,AMARAJABAT,839.1,638759
2018-02-10,AMARAJABAT,825.05,591779
2018-02-11,AMARAJABAT,815.75,351943
2018-02-12,AMARAJABAT,803.65,350100
2018-02-13,AMARAJABAT,806.4,195844
2018-02-14,AMARAJABAT,795.25,270748
2018-02-15,AMARAJABAT,795.55,592129
2018-02-16,AMARAJABAT,814.15,255893
2018-02-17,AMARAJABAT,817.3,598794
2018-02-18,AMARAJABAT,815.75,265494
2018-02-19,AMARAJABAT,822.25,368236
2018-02-20,AMARAJABAT,812.45,170234
2018-02-21,AMARAJABAT,803.55,281391
2018-02-22,AMARAJABAT,798.7,254905
2018-02-23,AMARAJABAT,772.85,629505
2018-02-24,AMARAJABAT,794.05,1073611
2018-02-25,AMARAJABAT,793.7,492436
2018-02-26,AMARAJABAT,813.55,373895
2018-02-27,AMARAJABAT,801.95,582103
2018-02-28,AMARAJABAT,804.9,737749
2018-03-01,AMARAJABAT,793.75,817146
2018-03-02,AMARAJABAT,782.5,539427
2018-03-03,AMARAJABAT,775.2,656348
2018-03-04,AMARAJABAT,784.3,372218
2018-03-05,AMARAJABAT,791.15,429283
2018-03-06,AMARAJABAT,778.2,336123
